"country_name","country_code","variant","2010-2015","2015-2020","2020-2025","2025-2030","2030-2035","2035-2040","2040-2045","2045-2050","2050-2055","2055-2060","2060-2065","2065-2070","2070-2075","2075-2080","2080-2085","2085-2090","2090-2095","2095-2100"
"Uruguay","858","-0.5child","2.04","1.7375","1.5533","1.4507","1.4444","1.444","1.4442","1.4777","1.4887","1.5179","1.5251","1.5492","1.5809","1.6002","1.6464","1.6565","1.6984","1.7345"
"Uruguay","858","+0.5child","2.04","2.2375","2.3533","2.4507","2.4444","2.444","2.4442","2.4777","2.4887","2.5179","2.5251","2.5492","2.5809","2.6002","2.6464","2.6565","2.6984","2.7345"
"Uruguay","858","constant","2.04","2.04","2.04","2.04","2.04","2.04","2.04","2.04","2.04","2.04","2.04","2.04","2.04","2.04","2.04","2.04","2.04","2.04"
"Venezuela (Bolivarian Republic of)","862","median","2.4047","2.2886","2.191","2.0977","2.0307","1.9856","1.9357","1.905","1.8957","1.8795","1.8881","1.9111","1.9272","1.9529","1.9644","1.9741","1.9965","2.0373"
"Venezuela (Bolivarian Republic of)","862","lower 80","2.4047","2.0552","1.9031","1.7479","1.6376","1.5323","1.4483","1.3896","1.3358","1.2789","1.237","1.2292","1.218","1.2365","1.2405","1.2548","1.2653","1.2617"
"Venezuela (Bolivarian Republic of)","862","upper 80","2.4047","2.5185","2.5183","2.4707","2.4349","2.4386","2.4279","2.4094","2.4643","2.4685","2.4911","2.518","2.5533","2.5813","2.6254","2.6797","2.7035","2.746"
"Venezuela (Bolivarian Republic of)","862","lower 95","2.4047","1.9461","1.7398","1.5484","1.4041","1.2996","1.1567","1.0998","1.034","0.9777","0.9485","0.9318","0.8893","0.8907","0.9083","0.8931","0.8897","0.9375"
"Venezuela (Bolivarian Republic of)","862","upper 95","2.4047","2.623","2.7094","2.6622","2.6819","2.6808","2.6791","2.6927","2.7127","2.7261","2.7949","2.8443","2.8662","2.8747","2.9692","3.0048","3.0161","3.0643"
"Venezuela (Bolivarian Republic of)","862","-0.5child","2.4047","2.0386","1.791","1.5977","1.5307","1.4856","1.4357","1.405","1.3957","1.3795","1.3881","1.4111","1.4272","1.4529","1.4644","1.4741","1.4965","1.5373"
"Venezuela (Bolivarian Republic of)","862","+0.5child","2.4047","2.5386","2.591","2.5977","2.5307","2.4856","2.4357","2.405","2.3957","2.3795","2.3881","2.4111","2.4272","2.4529","2.4644","2.4741","2.4965","2.5373"
"Venezuela (Bolivarian Republic of)","862","constant","2.4047","2.4047","2.4047","2.4047","2.4047","2.4047","2.4047","2.4047","2.4047","2.4047","2.4047","2.4047","2.4047","2.4047","2.4047","2.4047","2.4047","2.4047"
"Canada","124","median","1.61","1.5622","1.5722","1.5841","1.587","1.6151","1.6268","1.6564","1.6915","1.7227","1.7478","1.7854","1.828","1.8484","1.8831","1.9052","1.9404","1.974"
"Canada","124","lower 80","1.61","1.3766","1.2686","1.1925","1.1268","1.1253","1.1173","1.1489","1.1528","1.1641","1.1865","1.1976","1.2373","1.2484","1.2939","1.3045","1.3337","1.374"
"Canada","124","upper 80","1.61","1.7692","1.8292","1.8743","1.9183","1.9785","2.0283","2.0666","2.1188","2.1598","2.2105","2.2474","2.3044","2.3423","2.3832","2.4379","2.4869","2.5272"
"Canada","124","lower 95","1.61","1.2942","1.1155","0.9961","0.932","0.8968","0.8806","0.8835","0.8732","0.8458","0.8689","0.8704","0.857","0.8721","0.9186","0.9738","1.0232","1.018"
"Canada","124","upper 95","1.61","1.8864","1.9369","1.9855","2.0344","2.1","2.1772","2.2323","2.2861","2.3333","2.391","2.4388","2.5094","2.5869","2.6294","2.6745","2.7143","2.7761"
"Canada","124","-0.5child","1.61","1.3122","1.1722","1.0841","1.087","1.1151","1.1268","1.1564","1.1915","1.2227","1.2478","1.2854","1.328","1.3484","1.3831","1.4052","1.4404","1.474"
"Canada","124","+0.5child","1.61","1.8122","1.9722","2.0841","2.087","2.1151","2.1268","2.1564","2.1915","2.2227","2.2478","2.2854","2.328","2.3484","2.3831","2.4052","2.4404","2.474"
"Canada","124","constant","1.61","1.61","1.61","1.61","1.61","1.61","1.61","1.61","1.61","1.61","1.61","1.61","1.61","1.61","1.61","1.61","1.61","1.61"
"United States of America","840","median","1.8765","1.9153","1.9485","1.9847","2.0174","2.0532","2.0775","2.1164","2.1538","2.1878","2.2322","2.2635","2.2921","2.3387","2.3705","2.4013","2.429","2.4661"
"United States of America","840","lower 80","1.8765","1.8108","1.8047","1.8014","1.8154","1.8242","1.8147","1.8328","1.8496","1.8687","1.8952","1.9053","1.9269","1.939","1.9551","1.9738","1.989","2.01"
"United States of America","840","upper 80","1.8765","2.0232","2.0887","2.1544","2.216","2.2743","2.3325","2.3933","2.4507","2.495","2.5674","2.6222","2.6564","2.7138","2.7578","2.8114","2.8565","2.909"
"United States of America","840","lower 95","1.8765","1.7486","1.7284","1.7114","1.6909","1.7048","1.6979","1.7163","1.73","1.7066","1.7325","1.7138","1.7511","1.7306","1.7567","1.7602","1.7575","1.776"
"United States of America","840","upper 95","1.8765","2.0731","2.1587","2.2446","2.3153","2.3839","2.4472","2.5414","2.5879","2.685","2.7201","2.7965","2.8542","2.9106","2.9681","3.0025","3.0837","3.1156"
"United States of America","840","-0.5child","1.8765","1.6653","1.5485","1.4847","1.5174","1.5532","1.5775","1.6164","1.6538","1.6878","1.7322","1.7635","1.7921","1.8387","1.8705","1.9013","1.929","1.9661"
"United States of America","840","+0.5child","1.8765","2.1653","2.3485","2.4847","2.5174","2.5532","2.5775","2.6164","2.6538","2.6878","2.7322","2.7635","2.7921","2.8387","2.8705","2.9013","2.929","2.9661"
"United States of America","840","constant","1.8765","1.8765","1.8765","1.8765","1.8765","1.8765","1.8765","1.8765","1.8765","1.8765","1.8765","1.8765","1.8765","1.8765","1.8765","1.8765","1.8765","1.8765"
"Australia","36","median","1.885","1.8342","1.8303","1.8185","1.827","1.8338","1.8624","1.8788","1.9075","1.9088","1.9563","1.9842","2.0264","2.0479","2.0842","2.1078","2.1452","2.1722"
"Australia","36","lower 80","1.885","1.6328","1.501","1.4088","1.336","1.3141","1.2943","1.2701","1.2547","1.2916","1.2787","1.2976","1.3025","1.3402","1.359","1.3845","1.3939","1.424"
"Australia","36","upper 80","1.885","2.0348","2.0892","2.1259","2.1873","2.2364","2.2789","2.32","2.344","2.394","2.4421","2.5044","2.5548","2.5942","2.6348","2.6542","2.7198","2.7932"
"Australia","36","lower 95","1.885","1.4951","1.3605","1.2442","1.1149","1.0267","0.9578","0.9981","0.9773","0.9323","0.8949","0.9114","0.9384","0.9674","0.9957","1.0072","1.0162","1.0164"
"Australia","36","upper 95","1.885","2.1381","2.2074","2.2767","2.3468","2.3972","2.4522","2.5021","2.5607","2.6119","2.6781","2.7128","2.7939","2.82","2.887","2.9387","3.0021","3.0624"
"Australia","36","-0.5child","1.885","1.5842","1.4303","1.3185","1.327","1.3338","1.3624","1.3788","1.4075","1.4088","1.4563","1.4842","1.5264","1.5479","1.5842","1.6078","1.6452","1.6722"
"Australia","36","+0.5child","1.885","2.0842","2.2303","2.3185","2.327","2.3338","2.3624","2.3788","2.4075","2.4088","2.4563","2.4842","2.5264","2.5479","2.5842","2.6078","2.6452","2.6722"
"Australia","36","constant","1.885","1.885","1.885","1.885","1.885","1.885","1.885","1.885","1.885","1.885","1.885","1.885","1.885","1.885","1.885","1.885","1.885","1.885"
"New Zealand","554","median","2.0363","1.978","1.9401","1.9204","1.9226","1.9223","1.9356","1.9568","1.9597","1.9679","2.0007","2.0322","2.0526","2.082","2.1194","2.1458","2.1701","2.2128"
"New Zealand","554","lower 80","2.0363","1.7718","1.6398","1.5406","1.4626","1.4284","1.411","1.3701","1.3521","1.3747","1.3609","1.3698","1.3576","1.4055","1.4316","1.4266","1.4719","1.4673"
